id,transaction_date,authorization_time,amount,currency,merchant_id,network_merchant_name,subcategory_id
4f6ee4b34ce5b5743233ea5d4d3e39c4,2019-07-09,2019-07-09T14:19:13.000Z,2500,SEK,,NYA*GLC Golf AB,5630da00-60fb-4dd6-a915-fa6e5b085919
89407d29fd503d3f70a08034e0cf3706,2019-07-09,2019-07-09T15:06:03.000Z,5600,SEK,540f9f89-ee3e-4f39-aea9-5ba93dd3c5e8,BETALA P,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
887c3e22f3d79819bf9a09722954d322,2019-07-09,2019-07-09T11:12:12.000Z,16900,SEK,,CONDITORI TVA SYSTRAR,84fe55b7-0537-487e-9587-74c38d379132
9a467f2aae1949d58472e6d26baf9345,2019-07-09,2019-07-09T17:33:14.000Z,35200,SEK,d95b7600-df9c-4145-86a2-5d4f96bcf449,SPICE N RICE VEXJO,2fda440b-f219-4b7d-9dda-76090ec94398
b9181a6f6c69111f7da60526bf129fb9,2019-07-09,2019-07-09T16:55:15.000Z,20229,SEK,coop,COOP HORNETT,4c729494-0519-4d5e-b25d-a794e139cce8
74d6f3c65284c74e5aa30b205e3c21b9,2019-07-09,2019-07-09T10:01:08.000Z,13900,SEK,,HENNINGS BISTRO,2fda440b-f219-4b7d-9dda-76090ec94398
2d79aec482c316aba812ca337dbbf24b,2019-07-09,2019-07-09T16:02:02.000Z,22700,SEK,burger-king,BURGER KING KAR,d9deaea8-f96a-4d4b-83a8-d48389de594a
d288e7cceb354dacee7d514ca1ef3894,2019-07-09,2019-07-09T15:47:39.000Z,13500,SEK,f082e5f6-5f88-4f28-957b-9215a5464c9b,KONCEPT RESTAURANGER A,2fda440b-f219-4b7d-9dda-76090ec94398
682083f09c369d4e4ca4821a109dfe54,2019-07-09,2019-07-09T17:14:51.000Z,2900,SEK,a781692f-ae71-4c19-ac05-f6b10d6a7290,OOB VASTERAS ERIKSLUND,85d6556d-929a-4758-9ef7-c776383bc9fe
cc32a9661b85b470ea8727e04e899193,2019-07-09,2019-07-09T14:23:14.000Z,725,SEK,82d47279-6775-4588-95c3-ef403fa74af6,WILLYS HERON CITY,4c729494-0519-4d5e-b25d-a794e139cce8
fd906c56c1594bec90b8d78a0fc6fc49,2019-07-09,2019-07-09T15:22:54.000Z,148490,SEK,87b266d3-e6d8-497f-8c6e-eeeb397d51be,GE KAS,85d6556d-929a-4758-9ef7-c776383bc9fe
364e0ed75c0c4fd3f9f86301d7bddffd,2019-07-09,,72744,SEK,nk,NK DAMSKOR,85d6556d-929a-4758-9ef7-c776383bc9fe
eaf947146a202694e70bc88a584cefea,2019-07-09,2019-07-09T09:57:24.000Z,65000,SEK,,POLEMA,5c8a0a19-3995-4d83-b631-9e83081c0f8d
90ecafb96c3b3d00d164375324f590c1,2019-07-09,2019-07-09T12:59:43.000Z,40000,SEK,,KOKPUNKTEN,61be30b6-9824-41d3-839e-6ddee7057161
a498a833cca33a4df1f8d56f6156f65b,2019-07-09,,169,EUR,de5216dd-de43-47f6-85fb-328e6ae16f8d,S MARKET YMPYRATALO,4c729494-0519-4d5e-b25d-a794e139cce8
33fa90bf973a2be0e1f369cd84f7d690,2019-07-09,,2000,SEK,ikea,IKEA - SUNDSVALL,ba955e8f-bb61-4a82-b9d0-e7e07bc3806a
3bd711c2090a5433361ceb717b4e3fac,2019-07-09,2019-07-09T13:23:18.000Z,7640,SEK,coop,COOP NYNASHAMN,4c729494-0519-4d5e-b25d-a794e139cce8
7e95b03ce804b011ff1cfd7a128cfd9a,2019-07-09,2019-07-09T14:01:17.000Z,2090,SEK,ica,ICA KVANTUM EMPORIA,4c729494-0519-4d5e-b25d-a794e139cce8
dfd4ae22b22d56df57d3e025abd2d160,2019-07-09,,344,EUR,db4dd6db-0b5a-441d-88c7-af998dc83aec,K Supermarket Kauppati,5630da00-60fb-4dd6-a915-fa6e5b085919
d3c7a5dc556a1d6d98e9fe53f5f46282,2019-07-09,2019-07-09T17:46:46.000Z,7900,SEK,,Social Payments Badoo.com,37c32ac0-6752-47a1-95d5-bcf61fdd529e
6f5536b5f8a522b7736ad503725b3a92,2019-07-09,2019-07-09T13:55:08.000Z,13700,SEK,,DELICIOUS CHICKEN KEBA,2fda440b-f219-4b7d-9dda-76090ec94398
fda1e5e71052696c2d56b273039a38f7,2019-07-09,2019-07-09T14:52:03.000Z,27727,SEK,willys,WILLYS ÅTVIDABERG,4c729494-0519-4d5e-b25d-a794e139cce8
e33e1c0d440dcedef703340e3b9118bf,2019-07-09,,15992,SEK,clas-ohlson,CLAS OHLSON,85d6556d-929a-4758-9ef7-c776383bc9fe
b6000d7e6836899086935bca389d6f04,2019-07-09,2019-07-09T15:53:53.000Z,11000,SEK,30ef3530-4717-4d68-ba7c-56255044612a,MOBILPARK QPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
4cbc5da390bf6edc12299693f4a197b1,2019-07-09,2019-07-09T07:14:38.000Z,1500,SEK,,MAJKENSSTADSHUSRESTAUR,2fda440b-f219-4b7d-9dda-76090ec94398
72ab6fd70e470ad54bce8b2464730e42,2019-07-09,2019-07-09T09:04:04.000Z,26870,SEK,582df2ea-5ad7-4ed3-901f-66eed1f8baf4,HEMKOP TORSPLAN STOCKH,4c729494-0519-4d5e-b25d-a794e139cce8
04f3e99c5f77c3d11e3ca54f6368ce8b,2019-07-09,2019-07-09T13:38:37.000Z,355,EUR,93a0c2ea-04fa-4544-8b39-3e857c511e6f,Alepa Munkkiniemen Pui,5630da00-60fb-4dd6-a915-fa6e5b085919
39088aa35d983257d00e1c700025399c,2019-07-09,2019-07-09T06:30:30.000Z,19800,SEK,b40addb9-6f47-472d-8ab9-26243a21ac85,LAVAZZA 2531,c7bb852a-c9b4-41d8-89a5-2487106106d9
dfb7ac29473e398fbd99523f94eb10df,2019-07-09,,3546,EUR,5a2ab6cb-30af-416d-9575-ccee8bb363b9,VFI*Finlayson Oy Itis,5113119d-26ef-436e-8486-a71ed94e396d
33cd744ed3f22d692f88a8645a90c7d8,2019-07-09,2019-07-09T14:30:30.000Z,5348,SEK,apoteksgruppen,APOTEKSGRUPPEN,31885b8b-89d9-48be-8f70-91ffa88a46e4
32c67510440071ef4c23e69e45b2cc81,2019-07-08,2019-07-08T05:27:37.000Z,3900,SEK,,LIVETS CAF    1,2fda440b-f219-4b7d-9dda-76090ec94398
f06884b711455e24015802cfb9fe4308,2019-07-08,2019-07-08T08:39:25.000Z,14135,SEK,ica-maxi,MAXI ICA STORMARKNAD V,4c729494-0519-4d5e-b25d-a794e139cce8
6eec13a41d94691cd185d9204e04dc17,2019-07-08,,27200,SEK,e0332997-059b-4936-997d-5006cd47fc98,VICTORS  LILLA TORG,2fda440b-f219-4b7d-9dda-76090ec94398
29158d91f3f5ee11c6a4ad5447947e67,2019-07-08,2019-07-08T04:48:48.000Z,1500,SEK,,NYA*JOBmeal Gavle AB,5630da00-60fb-4dd6-a915-fa6e5b085919
6465c8da7b9860006f78ba96de252932,2019-07-08,2019-07-08T10:30:57.000Z,8000,EUR,a18c9b53-2ead-4d4c-87bc-21b100eb1786,3787 NOSTO ATM PRISMA SAV,cd4c95ad-7b87-4594-88a0-d086d9a5e7a5
2410a87bd9068ea0f8bece579bd92bcf,2019-07-08,2019-07-08T10:52:32.000Z,29700,SEK,hennes-and-mauritz,HM SE0492,2a03c5b7-c451-4e0b-9a60-018a2adb6776
87d454733ce1623bc6172d53f6678b91,2019-07-08,,7700,SEK,,STADENS BUTIK,4c729494-0519-4d5e-b25d-a794e139cce8
1ffafeb0a4102b865f7b15d2baf2c2b0,2019-07-08,2019-07-08T11:20:20.000Z,44800,SEK,,ANIMALIX KRISTIANSTAD,88687b4a-05a7-4499-aa14-e2d0749fc78e
54ba52591b92b6a9e2f167a7c866f7b3,2019-07-08,2019-07-08T10:59:06.000Z,9470,SEK,4748f42c-cbef-4bed-99a9-87238661636e,RUSTA SISJON 46,85d6556d-929a-4758-9ef7-c776383bc9fe
6a50d9d0507565ace381e67eff92b1a0,2019-07-08,2019-07-08T16:25:25.000Z,280,EUR,79fbc962-5541-43c8-9419-182000ce1b92,HSL Mobiili,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
d789b5062acf0e87fb57b490716ffd3e,2019-07-08,2019-07-08T10:33:38.000Z,9660,SEK,46abc6a9-053d-4543-b96f-06d61a580550,ICA NARA NASBYDAL,4c729494-0519-4d5e-b25d-a794e139cce8
b3fe3208fa9a0cf49ad9816837cb9ccf,2019-07-08,2019-07-08T18:49:49.000Z,1250,EUR,,Parkhaus Wehdehof,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
be491c49b0c1cf73326b4eb497457a95,2019-07-08,2019-07-08T14:28:38.000Z,28890,SEK,4748f42c-cbef-4bed-99a9-87238661636e,RUSTA VARBERG 49,85d6556d-929a-4758-9ef7-c776383bc9fe
f67292a97b7665acfa4014bf14798005,2019-07-08,2019-07-08T13:04:13.000Z,17500,SEK,,CONDITORI TVA SYSTRAR,84fe55b7-0537-487e-9587-74c38d379132
3267daf1e3e6b55d1daf5ad3f189739b,2019-07-08,2019-07-08T10:38:38.000Z,23280,SEK,4748f42c-cbef-4bed-99a9-87238661636e,RUSTA NORRKOPING 8,85d6556d-929a-4758-9ef7-c776383bc9fe
e191958fc0ac1b66c7f493ca13dba33c,2019-07-08,2019-07-08T11:44:07.000Z,60012,SEK,9e555589-c956-4a98-ad70-575f7f4d56ed,TANKA TINGSRYD,1c680d8b-3f77-42a1-b0a0-587ae3b60945
37af92c7857977ad041cf1399e2e7898,2019-07-08,2019-07-08T08:45:52.000Z,49100,SEK,ikea,IKEA KÅLLERED,ba955e8f-bb61-4a82-b9d0-e7e07bc3806a
cf00ef5c061acfb09b456e4991d9e990,2019-07-08,2019-07-08T15:36:02.000Z,2999,EUR,c1804b24-c67c-482a-97ee-e542462fbc66,Vila Kouvola,2a03c5b7-c451-4e0b-9a60-018a2adb6776
50d2eb738ded861d03ebd7b6e4c961c2,2019-07-08,2019-07-08T08:15:06.000Z,16500,SEK,itunes,ITUNES COM BILL,921a55be-4097-4a39-9849-a3b2a2028b32
c880eed836ac67ad7381369facf9634d,2019-07-08,,6600,SEK,waynes-coffee,WAYNE'S COFFEE,c7bb852a-c9b4-41d8-89a5-2487106106d9
1d2fcabd8a93dc92ffed8852d9b9aeff,2019-07-08,,8000,SEK,0589e240-ad69-4d99-afb0-bda68dc4cfca,MISTER MINIT DOMINO NO,7329e954-2217-423c-8cda-d72f88413b15
ac903b69bfdd2b0d13fca4336ad46040,2019-07-08,2019-07-08T12:59:59.000Z,4500,SEK,,TJOLOHOLMS SLOTT,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
cba767068fcb6b7666abfc2a63433aa8,2019-07-08,2019-07-08T10:02:13.000Z,21889,SEK,70395b38-e059-486b-a58d-1e3090862b58,ICA SUPERMARKET SPANGA,4c729494-0519-4d5e-b25d-a794e139cce8
e99f578713f54b4b8eb775fa9b349461,2019-07-08,,3000,SEK,pressbyran,PRESSBYRAN 4908146,f0ddb0b5-f57c-476b-8955-85089ade4c51
43cd7e50453ff9ace8b7d666015cec7a,2019-07-08,2019-07-08T12:23:23.000Z,6390,SEK,ica,ICA NARA ALEXIUS LIVS,4c729494-0519-4d5e-b25d-a794e139cce8
0eb45f3af684f0780f7d5a3be3f20684,2019-07-08,2019-07-08T13:35:35.000Z,58900,SEK,,KHASMA FAKHRO,da149dc0-50b8-4101-8177-e21962495f24
fc46b13320639366cbe827296eb867db,2019-07-08,2019-07-08T15:50:21.000Z,393,EUR,6c4fd8dc-ed1f-453e-ac69-932aad7502a3,Lidl Tampere Ratina,4c729494-0519-4d5e-b25d-a794e139cce8
eefae6210f26b79e1e4a3d5f54057069,2019-07-08,2019-07-08T17:31:24.000Z,4000,NOK,,JULA HAMAR,6ca36f06-4b66-4d3b-8f58-21fac9495bbb
1f5b2b947300efdcdad48be8edbe3886,2019-07-08,2019-07-08T11:10:10.000Z,35100,SEK,,RESTAURANG SKEPPARSTUGAN,2fda440b-f219-4b7d-9dda-76090ec94398
f47725a3f6a8177c4f4cb528028b4235,2019-07-08,2019-07-08T06:53:35.000Z,2000,SEK,,926214 SCOTLAND YARD,2fda440b-f219-4b7d-9dda-76090ec94398
9b194c4d2fc6a72e97db855f6c5af325,2019-07-08,2019-07-08T11:57:50.000Z,1000,SEK,,IZ *NASETS PK,20aebcc6-4ff8-4ce7-8778-f387f522c7cb
fe4b83915f76719d1fe944d86655878b,2019-07-08,2019-07-08T15:56:59.000Z,5000,EUR,,FATTORIA IL MILIONE-RE,448c6b14-4879-4c2c-ad6a-41b2cba67346
b73c07b39e8e2f5ec475f6063d71bb19,2019-07-08,2019-07-08T14:03:59.000Z,6000,SEK,,BÄRUPPKÖPET,f48ef31f-dec7-4fe2-b8b7-420fdc021387
d57c372fdf0050083cfb98fc112723ce,2019-07-08,2019-07-08T06:03:57.000Z,4860,SEK,brod-och-salt,IZ *B   S MOOD AB,2f17b175-0dfa-4dad-aff8-2f63803a2edd
ef0761a4cfca582a27a90a6630622025,2019-07-08,2019-07-08T12:48:48.000Z,13830,SEK,0a12d4d1-c671-4e2b-a6b4-e6e3fa584fa9,CITY GROSS KARLSHAMN,4c729494-0519-4d5e-b25d-a794e139cce8
c4561027b2db248040e3b41c349d7f02,2019-07-08,2019-07-08T04:12:56.000Z,15000,SEK,,VIKING P DECK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
d14ebe4f40bd1a4ddaab03ed74473b32,2019-07-08,2019-07-08T17:12:50.000Z,15790,SEK,statoil,STATOIL 1-2-3 BANKERYD,1c680d8b-3f77-42a1-b0a0-587ae3b60945
f6b3785811503eb9b61b5f17a8d8f2ef,2019-07-08,2019-07-08T17:38:07.000Z,29430,SEK,ica,ICA KVANTUM UPPSALA,4c729494-0519-4d5e-b25d-a794e139cce8
92bb1a076f104673991712a42e03f0a0,2019-07-08,2019-07-08T04:35:35.000Z,64619,SEK,,SMART SVARTINGE,1c680d8b-3f77-42a1-b0a0-587ae3b60945
5a65e5f9575e9c241f19eec8935b7f1a,2019-07-08,2019-07-08T11:15:15.000Z,24000,SEK,,MIZU,2fda440b-f219-4b7d-9dda-76090ec94398
30b80b91530bfe238a8dc0038c030ef4,2019-07-08,2019-07-08T18:09:02.000Z,147950,SEK,ikea,IKEA BARKARBY,ba955e8f-bb61-4a82-b9d0-e7e07bc3806a
5f0f76e3188c43a89d122bb2888707dd,2019-07-08,2019-07-08T21:38:44.000Z,424000,SEK,,PAYER  *OLANDSDJURPARK,448c6b14-4879-4c2c-ad6a-41b2cba67346
c712172bd94ad71b2f78dc16dfa9844e,2019-07-08,2019-07-08T14:42:14.000Z,890,EUR,80db37dc-7926-4254-8962-431e4087bd6c,PIZZARIUM KAMPP,7dd2696e-37e2-4fa6-97e9-c437ddf062e9
63cf04dd7bddab28814381db6a7ba155,2019-07-08,2019-07-08T15:10:10.000Z,16500,SEK,systembolaget,SYSTEMBOLAGET KOPMANSG,15648215-9ffe-47f1-8290-0bf55388d17d
0098c2cdb98bfcae3c6af7b0dbb50196,2019-07-08,,972,EUR,,BERSHKA CH Magnolia Pa,2a03c5b7-c451-4e0b-9a60-018a2adb6776
08a80aa1d4168edd990ffad9adc28bbc,2019-07-08,2019-07-08T13:47:41.000Z,21680,SEK,lidl,LIDL 181   VESTERAS BE,4c729494-0519-4d5e-b25d-a794e139cce8
663327881c91337ce3015982e264cf56,2019-07-08,2019-07-08T09:56:56.000Z,32160,SEK,hennes-and-mauritz,HM SE0440,2a03c5b7-c451-4e0b-9a60-018a2adb6776
921b55332c811dfa8697cbf5a47f6f08,2019-07-08,2019-07-08T11:31:29.000Z,1960,EUR,9cac3bb3-3b40-45d5-a877-01bf881e2f1c,Marimekko Iso Omena,2a03c5b7-c451-4e0b-9a60-018a2adb6776
06185a9a39d97242392b6d1fe7d62e61,2019-07-08,2019-07-08T06:23:29.000Z,4500,SEK,,APP SL BILJETT,dd1f4e5d-da76-424c-8d06-535803c3d7bd
5c701eb5a80721027495de09650a6330,2019-07-08,2019-07-08T14:54:18.000Z,999,EUR,24b67928-594a-47e2-aeb0-80b8756afaa9,NEWYORKER RATINA,2a03c5b7-c451-4e0b-9a60-018a2adb6776
01722826335f1f187c9a112159db060f,2019-07-08,2019-07-08T15:35:20.000Z,20900,SEK,bauhaus,BAUHAUS BOTKYRKA,0f326f1a-88da-41f5-bdf7-1c98b037a3d3
c2371620a62dbf552ed71389b8750b3d,2019-07-08,2019-07-07T22:10:29.000Z,3400,SEK,,BOLT EU  O 1907072358,550dec2e-decd-40ba-b96d-a60c31c73834
270d0ac61a6bc9d98ad9855dd81453cd,2019-07-08,2019-07-08T17:51:51.000Z,2200,SEK,,GOOGLE *Google Play Ap,e7299094-0ad6-4bad-a330-1269e8134fa7
0d0c3b2a81f655272b70584d19c5789c,2019-07-08,2019-07-08T04:50:59.000Z,525,CAD,,MCDONALD'S #11848,84fe55b7-0537-487e-9587-74c38d379132
861a8402817b0736cd5666a61a522b93,2019-07-08,2019-07-08T16:27:05.000Z,84700,SEK,stadium,STADIUM SOLNA 1,0a9b5e01-8955-4cb0-a1bf-e8244b73427a
d53679396b635274c9fc8b47ddec9bca,2019-07-08,2019-07-08T15:11:39.000Z,30067,SEK,ica,ICA NARA STABBETORGET,4c729494-0519-4d5e-b25d-a794e139cce8
02c434227eb57cb24a29314d21e3fea9,2019-07-08,2019-07-08T18:01:55.000Z,25910,SEK,ea22d5a5-8209-4f55-9104-8024bd679691,312 DRESSMANN  VÄLLING,2a03c5b7-c451-4e0b-9a60-018a2adb6776
3c24c0bef7c03d5c323559edb60c3e06,2019-07-08,2019-07-08T05:08:22.000Z,6773,SEK,ica,ICA SUPERMARKET SKRAPA,4c729494-0519-4d5e-b25d-a794e139cce8
039644f280eb7076abd9edeefcda2fb3,2019-07-08,2019-07-08T12:39:39.000Z,9900,SEK,2a0d2e74-fec3-4a3c-84e4-eedce88e4fb5,HBO*NORDIC.COM,13bd2979-7beb-4a81-a682-e1f80a545cfc
45fd659239dd531159a96ac953cd0c87,2019-07-08,2019-07-08T12:22:22.000Z,4000,SEK,,PIZZERIA LUGNET,2fda440b-f219-4b7d-9dda-76090ec94398
bf520a99a5c2bf9f0933972714fd0765,2019-07-08,2019-07-08T10:39:00.000Z,1990,SEK,apotek-hjartat,APOTEK HJARTAT KISTA G,31885b8b-89d9-48be-8f70-91ffa88a46e4
0e6940b0bc2470f0d359cc1aab80bae5,2019-07-08,2019-07-08T08:13:13.000Z,17200,SEK,8c69bf3b-21c3-4dad-8218-a807910ead1c,TAPPERS FARG,a07ebb01-cf61-42c8-b8c1-a2c57bfc4783
6e963e8ec093d739a676bf56df6421a8,2019-07-08,2019-07-08T18:01:02.000Z,69,EUR,2f70ec4d-5c20-4ef5-8c8c-5a4796d409e7,K CITYMARKET HYVINKÄÄ,4c729494-0519-4d5e-b25d-a794e139cce8
01b9b9871da45430ebe0a6069eb99bca,2019-07-08,2019-07-08T12:35:35.000Z,30500,SEK,,PIZZERIA MARIA,84fe55b7-0537-487e-9587-74c38d379132
0ab0efda115f95ba22e90d88b61a879b,2019-07-08,2019-07-08T14:57:22.000Z,4300,SEK,b60ea83d-bc53-451b-9623-cf12a00a43df,LIME SWEDEN,c4f246df-fad5-4ce2-8039-d1f062c56842
470ae03e7152a8439d771904bc31400e,2019-07-08,2019-07-08T09:26:29.000Z,700,SEK,5c506442-caee-4b4f-8d1a-d5ef4377a622,BA 146  HALMSTAD KOMMU,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
480f574b8a69c2b756a01735fade7108,2019-07-08,2019-07-08T11:04:40.000Z,37800,SEK,efb16d7e-df97-412e-8301-a5461450dff7,BENETTON,2a03c5b7-c451-4e0b-9a60-018a2adb6776
12a5e47f0150942cda0c3c972856006a,2019-07-08,2019-07-08T14:30:43.000Z,37890,SEK,lidl,LIDL 155   JERFELLA,4c729494-0519-4d5e-b25d-a794e139cce8
4768b08784eeaef62361fd2607452d20,2019-07-08,2019-07-08T16:14:59.000Z,800,SEK,30ef3530-4717-4d68-ba7c-56255044612a,Q PARK GALLERIAN NIAN,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
1472e95bd4bdc3ba22e7a8d6576d77d0,2019-07-08,2019-07-08T15:24:39.000Z,18170,SEK,8722a18f-09ff-4fc4-9620-d3a05c5dfc0d,BILTEMA VARBERG 168,85d6556d-929a-4758-9ef7-c776383bc9fe
bd302588d095ba1338b09cf2d16a9864,2019-07-08,2019-07-08T12:31:31.000Z,1300,SEK,3e81c2dd-6301-4f34-b81e-e95493ce4446,Selecta,5ee52beb-c33b-491f-8b9b-6f99e7d42489
b54b30b013a83066590817a58c91a990,2019-07-08,,3500,SEK,ikea,IKEA BARKARBY,ba955e8f-bb61-4a82-b9d0-e7e07bc3806a
af04966a65af5f81a07b000b8426bb53,2019-07-08,2019-07-08T16:16:42.000Z,1990,EUR,8193f8b6-d5c3-4f0d-93f3-a4f61612229e,XXL SPORTS & OU,0a9b5e01-8955-4cb0-a1bf-e8244b73427a
acb65da0ac929fcf6c99110aff746d3f,2019-07-08,2019-07-08T03:11:51.000Z,10900,SEK,,NETFLIX COM,13bd2979-7beb-4a81-a682-e1f80a545cfc
061bcc33b54803e182d27f0ea31cccf6,2019-07-08,2019-07-08T15:07:04.000Z,5970,SEK,65083a9f-75d4-48c4-9586-89f93443c81c,GINA TRICOT STHLM GOTG,2a03c5b7-c451-4e0b-9a60-018a2adb6776
ad81aa96a2995b3257144ae2325b5774,2019-07-08,2019-07-08T16:17:20.000Z,95940,SEK,3242ba22-2676-40a9-ae54-74e6eb31d643,ETON OUTLET HED,2a03c5b7-c451-4e0b-9a60-018a2adb6776
92390b093f0fdee23ed74e2b3b47fac7,2019-07-08,,22150,SEK,ica,ICA NARA MUNKEDALSHALLEN,4c729494-0519-4d5e-b25d-a794e139cce8
f585c1cc3d466297c4b6d52628d43d27,2019-07-08,2019-07-08T10:06:04.000Z,29900,SEK,intersport,INTERSPORT  SAN,0a9b5e01-8955-4cb0-a1bf-e8244b73427a
26764ac1835a7e807bb738fb7fdef37c,2019-07-08,2019-07-08T18:42:10.000Z,4200,SEK,ica,ICA NARA STIGTOMTA,4c729494-0519-4d5e-b25d-a794e139cce8
ea66a19226949dbd638d8d61b9b83763,2019-07-08,2019-07-08T08:06:37.000Z,6900,SEK,38ea8221-7d5f-4c80-9ad0-7aab14993926,THELINS KONDITORI NACK,2f17b175-0dfa-4dad-aff8-2f63803a2edd
5b7319d48ae874ff884886d573632da3,2019-07-08,2019-07-08T13:19:19.000Z,1450,SEK,,TIER SE 7-67247,dd1f4e5d-da76-424c-8d06-535803c3d7bd
c2614da7728b81a2e943d9c9ac923bc9,2019-07-08,,90,EUR,,CAFE TELJANTORI,2f17b175-0dfa-4dad-aff8-2f63803a2edd
94e213c31fd58ba99a155461ae9221ad,2019-07-08,,6500,SEK,pressbyran,PRESSBYRÅN 4508106,f0ddb0b5-f57c-476b-8955-85089ade4c51
69ae5fe4115f7f5132d86969b7b477d1,2019-07-08,2019-07-08T10:48:48.000Z,160000,SEK,,HAMNMACKEN BJORLANDA KILE,2d4de915-a4de-4030-87dd-d77df0945b65
240803e064041fa948aa655efd9c29ac,2019-07-08,2019-07-08T11:27:32.000Z,1000,SEK,,PARKERINGSBOLAGET,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
38e9947fe4bc5be5b7fe79239b6478b7,2019-07-08,2019-07-08T16:56:17.000Z,3300,SEK,lidl,LIDL 254   STHLM AKALL,4c729494-0519-4d5e-b25d-a794e139cce8
390765539de6e51bd251de72256ea004,2019-07-08,2019-07-08T09:50:44.000Z,17800,SEK,apoteket,APOTEKET SVANEN,31885b8b-89d9-48be-8f70-91ffa88a46e4
61a350538f31409bc4d9160d277d207a,2019-07-08,2019-07-08T08:15:15.000Z,32034,SEK,kronans-apotek,KD APOTEK,31885b8b-89d9-48be-8f70-91ffa88a46e4
91863b52927d731ba9440c2827878baf,2019-07-08,2019-07-08T12:01:00.000Z,3900,SEK,max,MAX RONNEBY,d9deaea8-f96a-4d4b-83a8-d48389de594a
a3ef7e467af87e4fe82bf611738d9609,2019-07-08,2019-07-08T10:01:01.000Z,18000,SEK,,IZ *WAGBRO WARDSHU,2fda440b-f219-4b7d-9dda-76090ec94398
44a30eafd6d3c2e2033dcb6abb99f404,2019-07-08,2019-07-08T11:42:38.000Z,3800,SEK,,BONNE FEMME,84fe55b7-0537-487e-9587-74c38d379132
5fe28f3fb4cbead2eb09a5448fcda9cc,2019-07-08,2019-07-08T12:54:08.000Z,18600,SEK,systembolaget,SYSTEMBOLAGET HALLSTAV,15648215-9ffe-47f1-8290-0bf55388d17d
13c0d957651f24aec3b71f54fef3ee4b,2019-07-08,2019-07-08T14:52:48.000Z,8894,SEK,coop,COOP TABERG,4c729494-0519-4d5e-b25d-a794e139cce8
3517ede964be07f946cdf0d276d4f503,2019-07-08,2019-07-08T14:45:45.000Z,6000,SEK,apotek-hjartat,APOTEK HJARTAT ICA MAXI E,31885b8b-89d9-48be-8f70-91ffa88a46e4
4ed1be756377b27c120a1d8584ec3d84,2019-07-08,2019-07-07T09:35:35.000Z,11900,SEK,itunes,ITUNES.COM/BILL,921a55be-4097-4a39-9849-a3b2a2028b32
e42c9503626c7c7fb3b0b391916112ba,2019-07-08,2019-07-08T14:08:57.000Z,430400,SEK,,AUTOPARTNER,124ee3d9-7c46-491e-8d92-b2f0eafbed18
77053042bc9fe7ccd889e579aa5d9380,2019-07-08,,100722,SEK,10073aee-f7fa-4312-b1e6-ba9322922ee8,Forex Boraas,d9654592-888d-4cad-8b0a-12ec0abb24d6
c31500a1971b5cd6b637829935a586e7,2019-07-08,2019-07-08T12:20:20.000Z,2500,SEK,,KAFFEKVARNEN KL,84fe55b7-0537-487e-9587-74c38d379132
2e12f53b19502ca178572255f6c957c3,2019-07-08,2019-07-08T05:57:47.000Z,10000,SEK,3431788c-fb4c-4c07-b087-5a42b7dbf9be,NARHALSAN,28addd5e-30db-4f07-9e19-0d5980351a0c
77e01b1199dcfe23100746298c3119e4,2019-07-08,2019-07-08T13:20:17.000Z,20900,SEK,,Center Syd Optik,a1a6903b-b23e-4944-b63a-76ac5080dce7
5df403ea28f5117d3c369455eb40664e,2019-07-08,2019-07-08T16:19:36.000Z,4385,SEK,netto,16201   NETTO SVALOV,4c729494-0519-4d5e-b25d-a794e139cce8
1733d5fca8f8f99a12f8cedeba65cb05,2019-07-08,2019-07-08T12:45:45.000Z,3200,SEK,62cea24f-b367-4396-bc07-aa748b52adf1,PARKERINGSBOLAGET,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
4acbf0e2306454d9f23f2845eda8496f,2019-07-08,2019-07-08T13:39:16.000Z,9115,EUR,,EL RINCON DEL SOL,2fda440b-f219-4b7d-9dda-76090ec94398
c774b44d41a88d0a2ecc14d05cca294c,2019-07-08,2019-07-08T08:12:25.000Z,19900,SEK,dc1dbd2c-d0d5-4b8c-85d8-a39d8bd3719a,TELIA,775c882a-36f2-46b4-91ab-3d701e8761d6
1e7ea1aafda9a8d0d860fbf595879019,2019-07-08,2019-07-08T14:59:59.000Z,18100,SEK,mcdonalds,MCD KRISTIANSTA,d9deaea8-f96a-4d4b-83a8-d48389de594a
72b77f5fd706f391e71cc0799a1e2128,2019-07-08,2019-07-08T08:04:04.000Z,23245,SEK,1a688157-5716-41e8-ab42-190ea16cfaf5,INGO MOTALA LUSTIGKULLEV,1c680d8b-3f77-42a1-b0a0-587ae3b60945
54bce214a4967fc2cbb57d0b1a90a4a4,2019-07-08,,16000,SEK,,NYA EPABAREN,2fda440b-f219-4b7d-9dda-76090ec94398
